x,y,radar,true
24.5,158.5,1.18031253235,0.0
24.5,159.5,1.18031253235,0.0
24.5,160.5,1.3649943246,0.0
24.5,161.5,1.3649943246,0.0
24.5,162.5,1.3649943246,0.0
24.5,163.5,1.3649943246,0.620577196135
24.5,164.5,1.3649943246,0.480150706236
24.5,165.5,1.92645102204,0.957122259703
24.5,166.5,1.92645102204,1.42209826347
24.5,167.5,1.92645102204,3.04394202569
24.5,168.5,1.92645102204,1.91203219441
24.5,169.5,1.92645102204,4.2860237857
24.5,170.5,2.30444033617,6.4129226972
24.5,171.5,2.30444033617,1.08735650404
24.5,172.5,2.30444033617,0.512187772131
24.5,173.5,2.30444033617,1.46427136227
24.5,174.5,2.30444033617,0.0
24.5,175.5,1.59926451968,0.301653488347
24.5,176.5,1.59926451968,0.410269120649
24.5,177.5,1.59926451968,0.517060889719
24.5,178.5,1.59926451968,0.738647566303
24.5,179.5,1.59926451968,0.320104832833
24.5,180.5,1.26392571151,1.60894824835
24.5,181.5,1.26392571151,0.618134821764
24.5,182.5,1.26392571151,0.0
24.5,183.5,1.26392571151,0.0
24.5,184.5,1.26392571151,0.0
24.5,185.5,1.07702082374,0.0
24.5,186.5,1.07702082374,0.0
24.5,187.5,1.07702082374,0.0
24.5,188.5,1.07702082374,0.0
24.5,189.5,1.07702082374,0.0
24.5,190.5,1.21725158953,0.0
24.5,191.5,1.21725158953,0.0
24.5,192.5,1.21725158953,0.0
24.5,193.5,1.21725158953,0.0
24.5,194.5,1.21725158953,0.0
24.5,195.5,1.12638489621,0.0
24.5,196.5,1.12638489621,0.0
24.5,197.5,1.12638489621,0.0
24.5,198.5,1.12638489621,0.0
24.5,199.5,1.12638489621,0.0
25.5,0.5,1.14385138538,0.0
25.5,1.5,1.14385138538,0.0
25.5,2.5,1.14385138538,0.0
25.5,3.5,1.14385138538,0.0
25.5,4.5,1.14385138538,0.0
25.5,5.5,1.2188385757,0.0
25.5,6.5,1.2188385757,0.0
25.5,7.5,1.2188385757,0.0
25.5,8.5,1.2188385757,0.0
25.5,9.5,1.2188385757,0.0
25.5,10.5,1.10177762723,0.0
25.5,11.5,1.10177762723,0.0
25.5,12.5,1.10177762723,0.0
25.5,13.5,1.10177762723,0.0
25.5,14.5,1.10177762723,0.0
25.5,15.5,1.04404253595,0.0
25.5,16.5,1.04404253595,0.0
25.5,17.5,1.04404253595,0.0
25.5,18.5,1.04404253595,0.0
25.5,19.5,1.04404253595,0.0
25.5,20.5,1.24519959792,0.0
25.5,21.5,1.24519959792,0.0
25.5,22.5,1.24519959792,0.0
25.5,23.5,1.24519959792,0.0
25.5,24.5,1.24519959792,0.0
25.5,25.5,1.20201410315,0.0
25.5,26.5,1.20201410315,0.0
25.5,27.5,1.20201410315,0.0
25.5,28.5,1.20201410315,0.0
25.5,29.5,1.20201410315,0.0
25.5,30.5,1.24327557654,0.0
25.5,31.5,1.24327557654,0.0
25.5,32.5,1.24327557654,0.0
25.5,33.5,1.24327557654,0.0
25.5,34.5,1.24327557654,0.0
25.5,35.5,1.15594301702,0.0
25.5,36.5,1.15594301702,0.0
25.5,37.5,1.15594301702,0.0
25.5,38.5,1.15594301702,0.0
25.5,39.5,1.15594301702,0.0
25.5,40.5,1.2328847824,0.0
25.5,41.5,1.2328847824,0.0
25.5,42.5,1.2328847824,0.0
25.5,43.5,1.2328847824,0.0
25.5,44.5,1.2328847824,0.0
25.5,45.5,1.01383993359,0.0
25.5,46.5,1.01383993359,0.0
25.5,47.5,1.01383993359,0.0
25.5,48.5,1.01383993359,0.0
25.5,49.5,1.01383993359,0.0
25.5,50.5,1.08093924537,0.0
25.5,51.5,1.08093924537,0.0
25.5,52.5,1.08093924537,0.0
25.5,53.5,1.08093924537,0.0
25.5,54.5,1.08093924537,0.0
25.5,55.5,1.16987637807,0.0
25.5,56.5,1.16987637807,0.0
25.5,57.5,1.16987637807,0.0
25.5,58.5,1.16987637807,0.0
25.5,59.5,1.16987637807,0.0
25.5,60.5,1.22825222921,0.0
25.5,61.5,1.22825222921,0.0
25.5,62.5,1.22825222921,0.0
25.5,63.5,1.22825222921,0.0
25.5,64.5,1.22825222921,0.0
25.5,65.5,1.20628258888,0.0
25.5,66.5,1.20628258888,0.0
25.5,67.5,1.20628258888,0.0
25.5,68.5,1.20628258888,0.0
25.5,69.5,1.20628258888,0.0
25.5,70.5,1.15837441879,0.0
25.5,71.5,1.15837441879,0.0
25.5,72.5,1.15837441879,0.0
25.5,73.5,1.15837441879,0.0
25.5,74.5,1.15837441879,0.0
25.5,75.5,1.00941669608,0.0
25.5,76.5,1.00941669608,0.0
25.5,77.5,1.00941669608,0.0
25.5,78.5,1.00941669608,0.0
25.5,79.5,1.00941669608,0.0
25.5,80.5,1.14002335377,0.0
25.5,81.5,1.14002335377,0.0
25.5,82.5,1.14002335377,0.0
25.5,83.5,1.14002335377,0.0
25.5,84.5,1.14002335377,0.0
25.5,85.5,1.10364477498,0.0
25.5,86.5,1.10364477498,0.0
25.5,87.5,1.10364477498,0.0
25.5,88.5,1.10364477498,0.0
25.5,89.5,1.10364477498,0.0
25.5,90.5,1.15534143589,0.0
25.5,91.5,1.15534143589,0.0
25.5,92.5,1.15534143589,0.0
25.5,93.5,1.15534143589,0.0
25.5,94.5,1.15534143589,0.0
25.5,95.5,1.23316307597,0.0
25.5,96.5,1.23316307597,0.0
25.5,97.5,1.23316307597,0.0
25.5,98.5,1.23316307597,0.0
25.5,99.5,1.23316307597,0.0
25.5,100.5,1.1518108412,0.0
25.5,101.5,1.1518108412,0.0
25.5,102.5,1.1518108412,0.0
25.5,103.5,1.1518108412,0.0
25.5,104.5,1.1518108412,0.0
25.5,105.5,1.08361876926,0.0
25.5,106.5,1.08361876926,0.0
25.5,107.5,1.08361876926,0.0
25.5,108.5,1.08361876926,0.0
25.5,109.5,1.08361876926,0.0
25.5,110.5,1.14295675711,0.0
25.5,111.5,1.14295675711,0.0
25.5,112.5,1.14295675711,0.0
25.5,113.5,1.14295675711,0.0
25.5,114.5,1.14295675711,0.0
25.5,115.5,1.09063458465,0.0
25.5,116.5,1.09063458465,0.0
25.5,117.5,1.09063458465,0.0
25.5,118.5,1.09063458465,0.0
25.5,119.5,1.09063458465,0.0
25.5,120.5,1.05303192864,0.0
25.5,121.5,1.05303192864,0.0
25.5,122.5,1.05303192864,0.0
25.5,123.5,1.05303192864,0.0
25.5,124.5,1.05303192864,0.0
25.5,125.5,1.09046897605,0.0
25.5,126.5,1.09046897605,0.0
25.5,127.5,1.09046897605,0.0
25.5,128.5,1.09046897605,0.0
25.5,129.5,1.09046897605,0.0
25.5,130.5,1.20942477469,0.0
25.5,131.5,1.20942477469,0.0
25.5,132.5,1.20942477469,0.0
25.5,133.5,1.20942477469,0.0
25.5,134.5,1.20942477469,0.0
25.5,135.5,1.06764669368,0.0
25.5,136.5,1.06764669368,0.0
25.5,137.5,1.06764669368,0.0
25.5,138.5,1.06764669368,0.0
25.5,139.5,1.06764669368,0.0
25.5,140.5,1.17400653629,0.0
25.5,141.5,1.17400653629,0.0
25.5,142.5,1.17400653629,0.0
25.5,143.5,1.17400653629,0.0
25.5,144.5,1.17400653629,0.0
25.5,145.5,1.13756100118,0.0
25.5,146.5,1.13756100118,0.0
25.5,147.5,1.13756100118,0.0
25.5,148.5,1.13756100118,0.0
25.5,149.5,1.13756100118,0.0
25.5,150.5,1.12299180685,0.0
25.5,151.5,1.12299180685,0.0
25.5,152.5,1.12299180685,0.0
25.5,153.5,1.12299180685,0.0
25.5,154.5,1.12299180685,0.0
25.5,155.5,1.20372234995,0.0
25.5,156.5,1.20372234995,0.0
25.5,157.5,1.20372234995,0.0
25.5,158.5,1.20372234995,0.0
25.5,159.5,1.20372234995,0.0
25.5,160.5,1.25609263741,0.0
25.5,161.5,1.25609263741,0.0
25.5,162.5,1.25609263741,0.0
25.5,163.5,1.25609263741,0.40686241549
25.5,164.5,1.25609263741,0.828911899382
25.5,165.5,1.77738877275,0.970871667819
25.5,166.5,1.77738877275,1.04252511079
25.5,167.5,1.77738877275,1.55119620916
25.5,168.5,1.77738877275,1.25175664052
25.5,169.5,1.77738877275,1.92900581864
25.5,170.5,1.48020254942,0.484585710802
25.5,171.5,1.48020254942,0.437206010929
25.5,172.5,1.48020254942,0.735791790112
25.5,173.5,1.48020254942,0.549115257938
25.5,174.5,1.48020254942,0.513076981737
25.5,175.5,1.22391092213,0.299093230639
25.5,176.5,1.22391092213,0.0
25.5,177.5,1.22391092213,0.0
25.5,178.5,1.22391092213,0.0
25.5,179.5,1.22391092213,0.321643900267
25.5,180.5,1.23816548681,0.428992298634
25.5,181.5,1.23816548681,0.0
25.5,182.5,1.23816548681,0.0
25.5,183.5,1.23816548681,0.0
25.5,184.5,1.23816548681,0.0
25.5,185.5,1.14512729964,0.0
25.5,186.5,1.14512729964,0.0
25.5,187.5,1.14512729964,0.0
25.5,188.5,1.14512729964,0.0
25.5,189.5,1.14512729964,0.0
25.5,190.5,1.10925483956,0.0
25.5,191.5,1.10925483956,0.0
25.5,192.5,1.10925483956,0.0
25.5,193.5,1.10925483956,0.0
25.5,194.5,1.10925483956,0.0
25.5,195.5,1.04916025954,0.0
25.5,196.5,1.04916025954,0.0
25.5,197.5,1.04916025954,0.0
25.5,198.5,1.04916025954,0.0
25.5,199.5,1.04916025954,0.0
26.5,0.5,1.14385138538,0.0
26.5,1.5,1.14385138538,0.0
26.5,2.5,1.14385138538,0.0
26.5,3.5,1.14385138538,0.0
26.5,4.5,1.14385138538,0.0
26.5,5.5,1.2188385757,0.0
26.5,6.5,1.2188385757,0.0
26.5,7.5,1.2188385757,0.0
26.5,8.5,1.2188385757,0.0
26.5,9.5,1.2188385757,0.0
26.5,10.5,1.10177762723,0.0
26.5,11.5,1.10177762723,0.0
26.5,12.5,1.10177762723,0.0
26.5,13.5,1.10177762723,0.0
26.5,14.5,1.10177762723,0.0
26.5,15.5,1.04404253595,0.0
26.5,16.5,1.04404253595,0.0
26.5,17.5,1.04404253595,0.0
26.5,18.5,1.04404253595,0.0
26.5,19.5,1.04404253595,0.0
26.5,20.5,1.24519959792,0.0
26.5,21.5,1.24519959792,0.0
26.5,22.5,1.24519959792,0.0
26.5,23.5,1.24519959792,0.0
26.5,24.5,1.24519959792,0.0
26.5,25.5,1.20201410315,0.0
26.5,26.5,1.20201410315,0.0
26.5,27.5,1.20201410315,0.0
26.5,28.5,1.20201410315,0.0
26.5,29.5,1.20201410315,0.0
26.5,30.5,1.24327557654,0.0
26.5,31.5,1.24327557654,0.0
26.5,32.5,1.24327557654,0.0
26.5,33.5,1.24327557654,0.0
26.5,34.5,1.24327557654,0.0
26.5,35.5,1.15594301702,0.0
26.5,36.5,1.15594301702,0.0
26.5,37.5,1.15594301702,0.0
26.5,38.5,1.15594301702,0.0
26.5,39.5,1.15594301702,0.0
26.5,40.5,1.2328847824,0.0
26.5,41.5,1.2328847824,0.0
26.5,42.5,1.2328847824,0.0
26.5,43.5,1.2328847824,0.0
26.5,44.5,1.2328847824,0.0
26.5,45.5,1.01383993359,0.0
26.5,46.5,1.01383993359,0.0
26.5,47.5,1.01383993359,0.0
26.5,48.5,1.01383993359,0.0
26.5,49.5,1.01383993359,0.0
26.5,50.5,1.08093924537,0.0
26.5,51.5,1.08093924537,0.0
26.5,52.5,1.08093924537,0.0
26.5,53.5,1.08093924537,0.0
26.5,54.5,1.08093924537,0.0
26.5,55.5,1.16987637807,0.0
26.5,56.5,1.16987637807,0.0
26.5,57.5,1.16987637807,0.0
26.5,58.5,1.16987637807,0.0
26.5,59.5,1.16987637807,0.0
26.5,60.5,1.22825222921,0.0
26.5,61.5,1.22825222921,0.0
26.5,62.5,1.22825222921,0.0
26.5,63.5,1.22825222921,0.0
26.5,64.5,1.22825222921,0.0
26.5,65.5,1.20628258888,0.0
26.5,66.5,1.20628258888,0.0
26.5,67.5,1.20628258888,0.0
26.5,68.5,1.20628258888,0.0
26.5,69.5,1.20628258888,0.0
26.5,70.5,1.15837441879,0.0
26.5,71.5,1.15837441879,0.0
26.5,72.5,1.15837441879,0.0
26.5,73.5,1.15837441879,0.0
26.5,74.5,1.15837441879,0.0
26.5,75.5,1.00941669608,0.0
26.5,76.5,1.00941669608,0.0
26.5,77.5,1.00941669608,0.0
26.5,78.5,1.00941669608,0.0
26.5,79.5,1.00941669608,0.0
26.5,80.5,1.14002335377,0.0
26.5,81.5,1.14002335377,0.0
26.5,82.5,1.14002335377,0.0
26.5,83.5,1.14002335377,0.0
26.5,84.5,1.14002335377,0.0
26.5,85.5,1.10364477498,0.0
26.5,86.5,1.10364477498,0.0
26.5,87.5,1.10364477498,0.0
26.5,88.5,1.10364477498,0.0
26.5,89.5,1.10364477498,0.0
26.5,90.5,1.15534143589,0.0
26.5,91.5,1.15534143589,0.0
26.5,92.5,1.15534143589,0.0
26.5,93.5,1.15534143589,0.0
26.5,94.5,1.15534143589,0.0
26.5,95.5,1.23316307597,0.0
26.5,96.5,1.23316307597,0.0
26.5,97.5,1.23316307597,0.0
26.5,98.5,1.23316307597,0.0
26.5,99.5,1.23316307597,0.0
26.5,100.5,1.1518108412,0.0
26.5,101.5,1.1518108412,0.0
26.5,102.5,1.1518108412,0.0
26.5,103.5,1.1518108412,0.0
26.5,104.5,1.1518108412,0.0
26.5,105.5,1.08361876926,0.0
26.5,106.5,1.08361876926,0.0
26.5,107.5,1.08361876926,0.0
26.5,108.5,1.08361876926,0.0
26.5,109.5,1.08361876926,0.0
26.5,110.5,1.14295675711,0.0
26.5,111.5,1.14295675711,0.0
26.5,112.5,1.14295675711,0.0
26.5,113.5,1.14295675711,0.0
26.5,114.5,1.14295675711,0.0
26.5,115.5,1.09063458465,0.0
26.5,116.5,1.09063458465,0.0
26.5,117.5,1.09063458465,0.0
26.5,118.5,1.09063458465,0.0
26.5,119.5,1.09063458465,0.0
26.5,120.5,1.05303192864,0.0
26.5,121.5,1.05303192864,0.0
26.5,122.5,1.05303192864,0.0
26.5,123.5,1.05303192864,0.0
26.5,124.5,1.05303192864,0.0
26.5,125.5,1.09046897605,0.0
26.5,126.5,1.09046897605,0.0
26.5,127.5,1.09046897605,0.0
26.5,128.5,1.09046897605,0.0
26.5,129.5,1.09046897605,0.0
26.5,130.5,1.20942477469,0.0
26.5,131.5,1.20942477469,0.0
26.5,132.5,1.20942477469,0.0
26.5,133.5,1.20942477469,0.0
26.5,134.5,1.20942477469,0.0
26.5,135.5,1.06764669368,0.0
26.5,136.5,1.06764669368,0.0
26.5,137.5,1.06764669368,0.0
26.5,138.5,1.06764669368,0.0
26.5,139.5,1.06764669368,0.0
26.5,140.5,1.17400653629,0.0
26.5,141.5,1.17400653629,0.0
26.5,142.5,1.17400653629,0.0
26.5,143.5,1.17400653629,0.0
26.5,144.5,1.17400653629,0.0
26.5,145.5,1.13756100118,0.0
26.5,146.5,1.13756100118,0.0
26.5,147.5,1.13756100118,0.0
26.5,148.5,1.13756100118,0.0
26.5,149.5,1.13756100118,0.0
26.5,150.5,1.12299180685,0.0
26.5,151.5,1.12299180685,0.0
26.5,152.5,1.12299180685,0.0
26.5,153.5,1.12299180685,0.0
26.5,154.5,1.12299180685,0.0
26.5,155.5,1.20372234995,0.0
26.5,156.5,1.20372234995,0.0
26.5,157.5,1.20372234995,0.0
26.5,158.5,1.20372234995,0.0
26.5,159.5,1.20372234995,0.0
26.5,160.5,1.25609263741,0.0
26.5,161.5,1.25609263741,0.304755241373
26.5,162.5,1.25609263741,0.0
26.5,163.5,1.25609263741,0.259462900492
26.5,164.5,1.25609263741,0.764776211739
26.5,165.5,1.77738877275,1.38754098755
26.5,166.5,1.77738877275,1.06362765753
26.5,167.5,1.77738877275,0.553743910659
26.5,168.5,1.77738877275,1.18825594153
26.5,169.5,1.77738877275,0.799372834964
26.5,170.5,1.48020254942,0.819474944917
26.5,171.5,1.48020254942,0.845157240211
26.5,172.5,1.48020254942,0.0
26.5,173.5,1.48020254942,0.0
26.5,174.5,1.48020254942,0.476458693627
26.5,175.5,1.22391092213,0.0
26.5,176.5,1.22391092213,0.283825126543
26.5,177.5,1.22391092213,0.0
26.5,178.5,1.22391092213,0.265663456622
26.5,179.5,1.22391092213,0.0
26.5,180.5,1.23816548681,0.0
26.5,181.5,1.23816548681,0.0
26.5,182.5,1.23816548681,0.0
26.5,183.5,1.23816548681,0.0
26.5,184.5,1.23816548681,0.0
26.5,185.5,1.14512729964,0.0
26.5,186.5,1.14512729964,0.0
26.5,187.5,1.14512729964,0.0
26.5,188.5,1.14512729964,0.0
26.5,189.5,1.14512729964,0.0
26.5,190.5,1.10925483956,0.0
26.5,191.5,1.10925483956,0.0
26.5,192.5,1.10925483956,0.0
26.5,193.5,1.10925483956,0.0
26.5,194.5,1.10925483956,0.0
26.5,195.5,1.04916025954,0.0
26.5,196.5,1.04916025954,0.0
26.5,197.5,1.04916025954,0.0
26.5,198.5,1.04916025954,0.0
26.5,199.5,1.04916025954,0.0
27.5,0.5,1.14385138538,0.0
27.5,1.5,1.14385138538,0.0
27.5,2.5,1.14385138538,0.0
27.5,3.5,1.14385138538,0.0
27.5,4.5,1.14385138538,0.0
27.5,5.5,1.2188385757,0.0
27.5,6.5,1.2188385757,0.0
27.5,7.5,1.2188385757,0.0
27.5,8.5,1.2188385757,0.0
27.5,9.5,1.2188385757,0.0
27.5,10.5,1.10177762723,0.0
27.5,11.5,1.10177762723,0.0
27.5,12.5,1.10177762723,0.0
27.5,13.5,1.10177762723,0.0
27.5,14.5,1.10177762723,0.0
27.5,15.5,1.04404253595,0.0
27.5,16.5,1.04404253595,0.0
27.5,17.5,1.04404253595,0.0
27.5,18.5,1.04404253595,0.0
27.5,19.5,1.04404253595,0.0
27.5,20.5,1.24519959792,0.0
27.5,21.5,1.24519959792,0.0
27.5,22.5,1.24519959792,0.0
27.5,23.5,1.24519959792,0.0
27.5,24.5,1.24519959792,0.0
27.5,25.5,1.20201410315,0.0
27.5,26.5,1.20201410315,0.0
27.5,27.5,1.20201410315,0.0
27.5,28.5,1.20201410315,0.0
27.5,29.5,1.20201410315,0.0
27.5,30.5,1.24327557654,0.0
27.5,31.5,1.24327557654,0.0
27.5,32.5,1.24327557654,0.0
27.5,33.5,1.24327557654,0.0
27.5,34.5,1.24327557654,0.0
27.5,35.5,1.15594301702,0.0
27.5,36.5,1.15594301702,0.0
27.5,37.5,1.15594301702,0.0
27.5,38.5,1.15594301702,0.0
27.5,39.5,1.15594301702,0.0
27.5,40.5,1.2328847824,0.0
27.5,41.5,1.2328847824,0.0
27.5,42.5,1.2328847824,0.0
27.5,43.5,1.2328847824,0.0
27.5,44.5,1.2328847824,0.0
27.5,45.5,1.01383993359,0.0
27.5,46.5,1.01383993359,0.0
27.5,47.5,1.01383993359,0.0
27.5,48.5,1.01383993359,0.0
27.5,49.5,1.01383993359,0.0
27.5,50.5,1.08093924537,0.0
27.5,51.5,1.08093924537,0.0
27.5,52.5,1.08093924537,0.0
27.5,53.5,1.08093924537,0.0
27.5,54.5,1.08093924537,0.0
27.5,55.5,1.16987637807,0.0
27.5,56.5,1.16987637807,0.0
27.5,57.5,1.16987637807,0.0
27.5,58.5,1.16987637807,0.0
27.5,59.5,1.16987637807,0.0
27.5,60.5,1.22825222921,0.0
27.5,61.5,1.22825222921,0.0
27.5,62.5,1.22825222921,0.0
27.5,63.5,1.22825222921,0.0
27.5,64.5,1.22825222921,0.0
27.5,65.5,1.20628258888,0.0
27.5,66.5,1.20628258888,0.0
27.5,67.5,1.20628258888,0.0
27.5,68.5,1.20628258888,0.0
27.5,69.5,1.20628258888,0.0
27.5,70.5,1.15837441879,0.0
27.5,71.5,1.15837441879,0.0
27.5,72.5,1.15837441879,0.0
27.5,73.5,1.15837441879,0.0
27.5,74.5,1.15837441879,0.0
27.5,75.5,1.00941669608,0.0
27.5,76.5,1.00941669608,0.0
27.5,77.5,1.00941669608,0.0
27.5,78.5,1.00941669608,0.0
27.5,79.5,1.00941669608,0.0
27.5,80.5,1.14002335377,0.0
27.5,81.5,1.14002335377,0.0
27.5,82.5,1.14002335377,0.0
27.5,83.5,1.14002335377,0.0
27.5,84.5,1.14002335377,0.0
27.5,85.5,1.10364477498,0.0
27.5,86.5,1.10364477498,0.0
27.5,87.5,1.10364477498,0.0
27.5,88.5,1.10364477498,0.0
27.5,89.5,1.10364477498,0.0
27.5,90.5,1.15534143589,0.0
27.5,91.5,1.15534143589,0.0
27.5,92.5,1.15534143589,0.0
27.5,93.5,1.15534143589,0.0
27.5,94.5,1.15534143589,0.0
27.5,95.5,1.23316307597,0.0
27.5,96.5,1.23316307597,0.0
27.5,97.5,1.23316307597,0.0
27.5,98.5,1.23316307597,0.0
27.5,99.5,1.23316307597,0.0
27.5,100.5,1.1518108412,0.0
27.5,101.5,1.1518108412,0.0
27.5,102.5,1.1518108412,0.0
27.5,103.5,1.1518108412,0.0
27.5,104.5,1.1518108412,0.0
27.5,105.5,1.08361876926,0.0
27.5,106.5,1.08361876926,0.0
27.5,107.5,1.08361876926,0.0
27.5,108.5,1.08361876926,0.0
27.5,109.5,1.08361876926,0.0
27.5,110.5,1.14295675711,0.0
27.5,111.5,1.14295675711,0.0
27.5,112.5,1.14295675711,0.0
27.5,113.5,1.14295675711,0.0
27.5,114.5,1.14295675711,0.0
27.5,115.5,1.09063458465,0.0
27.5,116.5,1.09063458465,0.0
27.5,117.5,1.09063458465,0.0
27.5,118.5,1.09063458465,0.0
27.5,119.5,1.09063458465,0.0
27.5,120.5,1.05303192864,0.0
27.5,121.5,1.05303192864,0.0
27.5,122.5,1.05303192864,0.0
27.5,123.5,1.05303192864,0.0
27.5,124.5,1.05303192864,0.0
27.5,125.5,1.09046897605,0.0
27.5,126.5,1.09046897605,0.0
27.5,127.5,1.09046897605,0.0
27.5,128.5,1.09046897605,0.0
27.5,129.5,1.09046897605,0.0
27.5,130.5,1.20942477469,0.0
27.5,131.5,1.20942477469,0.0
27.5,132.5,1.20942477469,0.0
27.5,133.5,1.20942477469,0.0
27.5,134.5,1.20942477469,0.0
27.5,135.5,1.06764669368,0.0
27.5,136.5,1.06764669368,0.0
27.5,137.5,1.06764669368,0.0
27.5,138.5,1.06764669368,0.0
27.5,139.5,1.06764669368,0.0
27.5,140.5,1.17400653629,0.0
27.5,141.5,1.17400653629,0.0
27.5,142.5,1.17400653629,0.0
27.5,143.5,1.17400653629,0.0
27.5,144.5,1.17400653629,0.0
27.5,145.5,1.13756100118,0.0
27.5,146.5,1.13756100118,0.0
27.5,147.5,1.13756100118,0.0
27.5,148.5,1.13756100118,0.0
27.5,149.5,1.13756100118,0.0
27.5,150.5,1.12299180685,0.0
27.5,151.5,1.12299180685,0.0
27.5,152.5,1.12299180685,0.0
27.5,153.5,1.12299180685,0.0
27.5,154.5,1.12299180685,0.0
27.5,155.5,1.20372234995,0.0
27.5,156.5,1.20372234995,0.0
27.5,157.5,1.20372234995,0.0
27.5,158.5,1.20372234995,0.0
27.5,159.5,1.20372234995,0.0
27.5,160.5,1.25609263741,0.0
27.5,161.5,1.25609263741,0.0
27.5,162.5,1.25609263741,0.0
27.5,163.5,1.25609263741,0.317250341333
27.5,164.5,1.25609263741,0.273489332634
27.5,165.5,1.77738877275,0.834798547257
27.5,166.5,1.77738877275,0.265410301585
27.5,167.5,1.77738877275,0.287125618282
27.5,168.5,1.77738877275,0.452104421888
27.5,169.5,1.77738877275,0.821079891897
27.5,170.5,1.48020254942,0.510150836801
27.5,171.5,1.48020254942,0.0
27.5,172.5,1.48020254942,0.281882054807
27.5,173.5,1.48020254942,0.669798774862
27.5,174.5,1.48020254942,0.703202649979
27.5,175.5,1.22391092213,0.478869591055
27.5,176.5,1.22391092213,0.495375100312
27.5,177.5,1.22391092213,0.517187727947
27.5,178.5,1.22391092213,0.0
27.5,179.5,1.22391092213,0.0
27.5,180.5,1.23816548681,0.0
27.5,181.5,1.23816548681,0.0
27.5,182.5,1.23816548681,0.0
27.5,183.5,1.23816548681,0.0
27.5,184.5,1.23816548681,0.0
27.5,185.5,1.14512729964,0.0
27.5,186.5,1.14512729964,0.0
27.5,187.5,1.14512729964,0.0
27.5,188.5,1.14512729964,0.0
27.5,189.5,1.14512729964,0.0
27.5,190.5,1.10925483956,0.0
27.5,191.5,1.10925483956,0.0
27.5,192.5,1.10925483956,0.0
27.5,193.5,1.10925483956,0.0
27.5,194.5,1.10925483956,0.0
27.5,195.5,1.04916025954,0.0
27.5,196.5,1.04916025954,0.0
27.5,197.5,1.04916025954,0.0
27.5,198.5,1.04916025954,0.0
27.5,199.5,1.04916025954,0.0
28.5,0.5,1.14385138538,0.0
28.5,1.5,1.14385138538,0.0
28.5,2.5,1.14385138538,0.0
28.5,3.5,1.14385138538,0.0
28.5,4.5,1.14385138538,0.0
28.5,5.5,1.2188385757,0.0
28.5,6.5,1.2188385757,0.0
28.5,7.5,1.2188385757,0.0
28.5,8.5,1.2188385757,0.0
28.5,9.5,1.2188385757,0.0
28.5,10.5,1.10177762723,0.0
28.5,11.5,1.10177762723,0.0
28.5,12.5,1.10177762723,0.0
28.5,13.5,1.10177762723,0.0
28.5,14.5,1.10177762723,0.0
28.5,15.5,1.04404253595,0.0
28.5,16.5,1.04404253595,0.0
28.5,17.5,1.04404253595,0.0
28.5,18.5,1.04404253595,0.0
28.5,19.5,1.04404253595,0.0
28.5,20.5,1.24519959792,0.0
28.5,21.5,1.24519959792,0.0
28.5,22.5,1.24519959792,0.0
28.5,23.5,1.24519959792,0.0
28.5,24.5,1.24519959792,0.0
28.5,25.5,1.20201410315,0.0
28.5,26.5,1.20201410315,0.0
28.5,27.5,1.20201410315,0.0
28.5,28.5,1.20201410315,0.0
28.5,29.5,1.20201410315,0.0
28.5,30.5,1.24327557654,0.0
28.5,31.5,1.24327557654,0.0
28.5,32.5,1.24327557654,0.0
28.5,33.5,1.24327557654,0.0
28.5,34.5,1.24327557654,0.0
28.5,35.5,1.15594301702,0.0
28.5,36.5,1.15594301702,0.0
28.5,37.5,1.15594301702,0.0
28.5,38.5,1.15594301702,0.0
28.5,39.5,1.15594301702,0.0
28.5,40.5,1.2328847824,0.0
28.5,41.5,1.2328847824,0.0
28.5,42.5,1.2328847824,0.0
28.5,43.5,1.2328847824,0.0
28.5,44.5,1.2328847824,0.0
28.5,45.5,1.01383993359,0.0
28.5,46.5,1.01383993359,0.0
28.5,47.5,1.01383993359,0.0
28.5,48.5,1.01383993359,0.0
28.5,49.5,1.01383993359,0.0
28.5,50.5,1.08093924537,0.0
28.5,51.5,1.08093924537,0.0
28.5,52.5,1.08093924537,0.0
28.5,53.5,1.08093924537,0.0
28.5,54.5,1.08093924537,0.0
28.5,55.5,1.16987637807,0.0
28.5,56.5,1.16987637807,0.0
28.5,57.5,1.16987637807,0.0
28.5,58.5,1.16987637807,0.0
28.5,59.5,1.16987637807,0.0
28.5,60.5,1.22825222921,0.0
28.5,61.5,1.22825222921,0.0
28.5,62.5,1.22825222921,0.0
28.5,63.5,1.22825222921,0.0
28.5,64.5,1.22825222921,0.0
28.5,65.5,1.20628258888,0.0
28.5,66.5,1.20628258888,0.0
28.5,67.5,1.20628258888,0.0
28.5,68.5,1.20628258888,0.0
28.5,69.5,1.20628258888,0.0
28.5,70.5,1.15837441879,0.0
28.5,71.5,1.15837441879,0.0
28.5,72.5,1.15837441879,0.0
28.5,73.5,1.15837441879,0.0
28.5,74.5,1.15837441879,0.0
28.5,75.5,1.00941669608,0.0
28.5,76.5,1.00941669608,0.0
28.5,77.5,1.00941669608,0.0
28.5,78.5,1.00941669608,0.0
28.5,79.5,1.00941669608,0.0
28.5,80.5,1.14002335377,0.0
28.5,81.5,1.14002335377,0.0
28.5,82.5,1.14002335377,0.0
28.5,83.5,1.14002335377,0.0
